,rating,ana_timePlayed,ana_defensiveAssistsAvgPer10Min,ana_offensiveAssistsAvgPer10Min,ana_barrierDamageDoneAvgPer10Min,ana_criticalHitsAvgPer10Min,ana_deathsAvgPer10Min,ana_eliminationsAvgPer10Min,ana_finalBlowsAvgPer10Min,ana_healingDoneAvgPer10Min,ana_heroDamageDoneAvgPer10Min,ana_objectiveKillsAvgPer10Min,ana_objectiveTimeAvgPer10Min,ana_soloKillsAvgPer10Min,ana_timeSpentOnFireAvgPer10Min,ana_weaponAccuracy,ana_enemiesSleptAvgPer10Min,ana_nanoBoostAssistsAvgPer10Min,ana_scopedAccuracy,ana_selfHealingAvgPer10Min,ana_unscopedAccuracy,baptiste_timePlayed,baptiste_defensiveAssistsAvgPer10Min,baptiste_offensiveAssistsAvgPer10Min,baptiste_barrierDamageDoneAvgPer10Min,baptiste_criticalHitsAvgPer10Min,baptiste_deathsAvgPer10Min,baptiste_eliminationsAvgPer10Min,baptiste_finalBlowsAvgPer10Min,baptiste_healingDoneAvgPer10Min,baptiste_heroDamageDoneAvgPer10Min,baptiste_objectiveKillsAvgPer10Min,baptiste_objectiveTimeAvgPer10Min,baptiste_soloKillsAvgPer10Min,baptiste_timeSpentOnFireAvgPer10Min,baptiste_weaponAccuracy,baptiste_amplificationMatrixAssistsAvgPer10Min,baptiste_healingAccuracy,baptiste_immortalityFieldDeathsPreventedAvgPer10Min,baptiste_selfHealingAvgPer10Min,brigitte_timePlayed,brigitte_defensiveAssistsAvgPer10Min,brigitte_offensiveAssistsAvgPer10Min,brigitte_barrierDamageDoneAvgPer10Min,brigitte_criticalHitsAvgPer10Min,brigitte_deathsAvgPer10Min,brigitte_eliminationsAvgPer10Min,brigitte_finalBlowsAvgPer10Min,brigitte_healingDoneAvgPer10Min,brigitte_heroDamageDoneAvgPer10Min,brigitte_objectiveKillsAvgPer10Min,brigitte_objectiveTimeAvgPer10Min,brigitte_soloKillsAvgPer10Min,brigitte_timeSpentOnFireAvgPer10Min,brigitte_weaponAccuracy,brigitte_armorProvidedAvgPer10Min,brigitte_damageBlockedAvgPer10Min,brigitte_inspireUptimePercentage,lucio_timePlayed,lucio_defensiveAssistsAvgPer10Min,lucio_offensiveAssistsAvgPer10Min,lucio_barrierDamageDoneAvgPer10Min,lucio_criticalHitsAvgPer10Min,lucio_deathsAvgPer10Min,lucio_eliminationsAvgPer10Min,lucio_finalBlowsAvgPer10Min,lucio_healingDoneAvgPer10Min,lucio_heroDamageDoneAvgPer10Min,lucio_objectiveKillsAvgPer10Min,lucio_objectiveTimeAvgPer10Min,lucio_soloKillsAvgPer10Min,lucio_timeSpentOnFireAvgPer10Min,lucio_weaponAccuracy,lucio_soundBarriersProvidedAvgPer10Min,lucio_selfHealingAvgPer10Min,mercy_timePlayed,mercy_defensiveAssistsAvgPer10Min,mercy_offensiveAssistsAvgPer10Min,mercy_barrierDamageDoneAvgPer10Min,mercy_criticalHitsAvgPer10Min,mercy_deathsAvgPer10Min,mercy_eliminationsAvgPer10Min,mercy_finalBlowsAvgPer10Min,mercy_healingDoneAvgPer10Min,mercy_heroDamageDoneAvgPer10Min,mercy_objectiveKillsAvgPer10Min,mercy_objectiveTimeAvgPer10Min,mercy_soloKillsAvgPer10Min,mercy_timeSpentOnFireAvgPer10Min,mercy_weaponAccuracy,mercy_damageAmplifiedAvgPer10Min,mercy_playersResurrectedAvgPer10Min,moira_timePlayed,moira_defensiveAssistsAvgPer10Min,moira_offensiveAssistsAvgPer10Min,moira_barrierDamageDoneAvgPer10Min,moira_criticalHitsAvgPer10Min,moira_deathsAvgPer10Min,moira_eliminationsAvgPer10Min,moira_finalBlowsAvgPer10Min,moira_healingDoneAvgPer10Min,moira_heroDamageDoneAvgPer10Min,moira_objectiveKillsAvgPer10Min,moira_objectiveTimeAvgPer10Min,moira_soloKillsAvgPer10Min,moira_timeSpentOnFireAvgPer10Min,moira_weaponAccuracy,moira_coalescenceHealingAvgPer10Min,moira_coalescenceKillsAvgPer10Min,moira_secondaryFireAccuracy,moira_selfHealingAvgPer10Min,zenyatta_timePlayed,zenyatta_defensiveAssistsAvgPer10Min,zenyatta_offensiveAssistsAvgPer10Min,zenyatta_barrierDamageDoneAvgPer10Min,zenyatta_criticalHitsAvgPer10Min,zenyatta_deathsAvgPer10Min,zenyatta_eliminationsAvgPer10Min,zenyatta_finalBlowsAvgPer10Min,zenyatta_healingDoneAvgPer10Min,zenyatta_heroDamageDoneAvgPer10Min,zenyatta_objectiveKillsAvgPer10Min,zenyatta_objectiveTimeAvgPer10Min,zenyatta_soloKillsAvgPer10Min,zenyatta_timeSpentOnFireAvgPer10Min,zenyatta_weaponAccuracy,zenyatta_transcendenceHealingBest
1037,2217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.0,13.01,10.66,1615.0,26.99,6.92,17.16,4.98,10246.0,5219.0,8.44,01:39,0.55,02:21,19%,14.67,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,1790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,3002,18053.0,11.8,7.97,1708.0,,6.03,7.66,1.11,8819.0,1546.0,2.89,01:00,,00:19,10%,4.6,3.4,56%,393.0,49%,7257.0,14.9,1.02,2025.0,2.93,6.67,4.7,0.68,10342.0,1206.0,2.65,01:03,,00:27,28%,1.02,67%,3.06,1001.0,68420.0,22.42,4.11,1768.0,,6.2,9.85,2.05,9231.0,2473.0,4.56,01:33,0.08,00:12,,1499.0,2045.0,27%,3652.0,7.21,9.62,3066.0,8.95,9.35,9.22,0.53,6027.0,3042.0,5.34,01:30,0.13,00:45,24%,6.68,1303.0,25230.0,20.5,9.95,42.34,0.65,5.12,0.2,0.07,11185.0,42.3,0.07,00:49,,00:15,21%,1054.0,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2767,21634.0,13.05,9.72,1531.0,,6.33,9.69,1.71,8550.0,2287.0,4.75,01:01,0.05,00:58,17%,4.67,3.34,55%,442.0,52%,3611.0,20.7,1.75,2784.0,4.37,6.74,10.48,1.5,9780.0,2456.0,5.36,01:12,,01:34,27%,1.75,70%,4.61,925.0,3605.0,24.19,2.81,1243.0,,9.05,11.24,3.59,8383.0,2836.0,4.06,01:15,0.16,00:20,,1805.0,1451.0,29%,14417.0,11.63,12.98,2752.0,11.34,6.82,16.08,2.84,7650.0,3550.0,8.06,02:01,0.11,01:08,25%,12.76,1599.0,10820.0,20.07,13.72,13.31,0.46,5.32,0.67,0.2,9985.0,88.97,0.2,00:58,0.05,00:03,33%,1690.0,5.38,14448,21.49,,1050,,6.64,21.25,4.68,10941,4809,10.3,01:26,0.29,01:15,,1675,4.88,47%,1467,10842.0,22.37,16.57,5268.0,7.67,5.66,15.91,4.73,6836.0,5006.0,6.46,00:52,0.7,00:33,21%,2305.0
1042,2205,7232.0,13.02,9.88,1231.0,,6.35,10.82,2.82,8302.0,2644.0,5.02,00:51,0.39,01:51,20%,8.55,3.76,57%,594.0,51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,17.74,,1137,,6.34,22.17,6.97,10263,5476,10.45,01:03,0.79,01:02,,1321,8.39,50%,1747,,,,,,,,,,,,,,,,
1043,2717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1807,7231.0,10.7,9.96,1334.0,,5.89,11.2,2.41,7018.0,2742.0,4.98,00:54,0.25,01:44,15%,8.05,3.98,47%,408.0,42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2543,10813.0,10.94,8.56,743.0,,7.14,7.01,1.12,9259.0,1663.0,3.24,00:54,0.17,00:49,10%,5.32,3.37,61%,453.0,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,2716,118840.0,14.27,9.3,986.0,,6.12,8.33,1.39,10431.0,1620.0,3.47,00:48,0.08,00:59,15%,4.07,4.18,67%,374.0,58%,3633.0,17.39,1.86,1549.0,3.07,6.69,7.16,1.86,10549.0,1507.0,3.07,01:01,0.19,01:22,30%,1.86,73%,3.07,968.0,,,,,,,,,,,,,,,,,,,3601.0,9.71,5.8,1500.0,7.24,6.67,8.84,1.59,6966.0,2417.0,3.48,01:34,0.14,00:08,25%,10.58,1279.0,32400.0,21.78,8.75,32.37,0.78,5.77,1.08,0.41,10516.0,139.0,0.37,00:48,0.05,00:05,29%,917.0,4.41,,,,,,,,,,,,,,,,,,,,10851.0,22.29,15.51,3161.0,6.78,5.46,13.15,3.14,7220.0,3623.0,6.05,01:05,0.32,00:23,22%,1812.0
1048,2952,21631.0,16.01,11.96,1165.0,,5.51,12.5,2.21,10040.0,2473.0,5.04,01:04,0.17,01:20,14%,6.03,3.94,62%,328.0,51%,10835.0,19.51,2.65,2279.0,10.76,6.42,13.89,4.08,11183.0,4181.0,4.3,00:19,0.27,01:23,35%,2.65,73%,3.18,1227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605.0,20.59,2.46,89.12,1.08,6.45,1.38,0.31,10211.0,467.0,0.15,00:21,0.15,00:03,41%,341.0,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,2403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,2530,10804.0,12.01,7.32,1293.0,,7.94,8.76,1.85,7914.0,2321.0,4.9,01:37,0.1,00:44,22%,5.67,2.89,61%,607.0,53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18059.0,12.95,7.87,2208.0,8.92,7.44,15.44,2.3,9921.0,3592.0,8.39,02:23,0.46,01:40,30%,15.41,2029.0,3659.0,20.01,15.76,52.19,0.11,6.96,0.33,0.11,7860.0,94.87,0.22,00:49,,00:23,37%,1959.0,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2397,36036.0,13.26,10.07,1403.0,,7.08,10.67,1.73,7467.0,2352.0,4.78,01:04,0.09,01:00,16%,5.76,3.29,55%,288.0,48%,3633.0,20.31,2.44,1167.0,7.8,7.47,7.96,2.27,8985.0,2513.0,3.25,01:14,,01:16,29%,2.44,66%,4.87,1012.0,,,,,,,,,,,,,,,,,,,21634.0,13.02,9.82,2019.0,11.77,8.23,14.4,2.46,9611.0,3664.0,7.17,02:12,0.43,01:35,25%,13.96,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2779,3602.0,12.64,12.05,2243.0,,5.88,16.02,3.23,7305.0,4651.0,6.47,00:28,0.15,02:17,38%,5.14,3.97,64%,293.0,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10835,21.92,,1289,,6.21,27.91,7.0,8906,7813,14.79,01:27,0.83,02:02,,1784,6.65,51%,1494,,,,,,,,,,,,,,,,
1058,718,3634.0,4.71,3.57,2023.0,,5.52,7.15,2.27,2687.0,2496.0,2.92,00:38,0.81,,17%,3.25,1.3,38%,78.82,26%,3658.0,9.48,1.04,1578.0,15.33,6.89,11.43,3.38,3498.0,3336.0,5.72,00:59,0.65,00:49,21%,1.04,46%,3.64,537.0,3626.0,13.3,3.22,451.0,,7.7,9.1,2.52,3843.0,2458.0,2.94,01:09,0.14,00:47,,1327.0,1342.0,21%,,,,,,,,,,,,,,,,,,7247.0,16.67,4.11,342.0,4.46,6.48,2.14,0.64,7265.0,635.0,1.1,01:23,0.12,00:06,23%,536.0,5.21,39605,9.67,,982,,6.7,22.85,8.32,5519,6886,11.55,01:27,1.89,01:52,,932,5.1,55%,1580,,,,,,,,,,,,,,,,
1059,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2811,14449.0,14.28,11.13,1357.0,,6.63,12.36,2.57,8679.0,2731.0,4.71,00:53,0.11,01:45,22%,6.42,3.73,59%,299.0,57%,7258.0,19.36,2.66,3139.0,14.61,5.98,13.9,3.31,9182.0,4443.0,5.85,00:34,0.32,01:19,41%,2.66,72%,2.66,1192.0,,,,,,,,,,,,,,,,,,,3613.0,8.33,12.89,2344.0,15.79,7.36,17.25,4.07,6145.0,4265.0,5.04,00:58,0.48,00:46,33%,11.82,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2469,18026.0,11.74,9.61,1667.0,,7.35,8.29,1.04,8129.0,1979.0,4.02,01:08,0.03,00:59,12%,5.37,4.24,52%,230.0,49%,,,,,,,,,,,,,,,,,,,,10803.0,24.22,3.54,817.0,,9.41,12.18,2.48,8299.0,3260.0,5.87,01:56,0.1,00:24,,1558.0,1513.0,33%,10839.0,12.73,5.92,3437.0,13.26,7.61,15.13,2.05,9392.0,3535.0,8.32,02:06,0.09,01:21,24%,15.45,1908.0,3651.0,18.13,9.61,201.0,2.5,7.61,2.1,0.4,8611.0,501.0,0.7,00:58,,00:02,26%,1495.0,4.41,18048,19.31,,1019,,6.88,17.11,2.84,10531,4018,8.6,01:32,0.1,00:24,,1420,5.23,44%,1308,,,,,,,,,,,,,,,,
1062,2983,3621.0,15.05,12.4,684.0,,6.75,12.73,1.66,9281.0,2682.0,4.65,00:22,0.44,01:15,19%,7.86,3.87,60%,422.0,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,3041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10838.0,9.68,10.56,2146.0,13.31,7.89,16.4,4.05,5926.0,4564.0,6.97,01:34,1.08,01:14,34%,12.14,1592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643.0,21.88,7.94,81.02,2.27,5.67,1.78,0.97,11816.0,426.0,0.49,00:55,0.16,00:41,30%,739.0,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,4020,3619.0,12.92,9.42,1860.0,,5.26,11.72,3.61,8720.0,3598.0,2.63,00:10,0.44,00:37,28%,8.32,3.18,67%,470.0,55%,3642.0,13.37,1.34,3164.0,26.65,6.77,14.2,4.93,8435.0,6224.0,4.18,00:18,0.5,01:29,37%,1.34,71%,3.01,1439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,2315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2405,14444.0,13.51,10.5,1258.0,,6.35,9.77,1.59,9025.0,2010.0,4.23,01:05,0.04,01:16,13%,4.8,4.35,53%,454.0,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36035.0,18.89,15.71,17.77,0.92,5.19,0.67,0.25,9923.0,124.0,0.23,00:29,0.05,00:04,24%,1955.0,4.72,21605,18.83,,992,,5.42,19.56,4.17,12252,4122,8.43,01:16,0.46,00:33,,1987,5.93,49%,1762,,,,,,,,,,,,,,,,
1071,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7230.0,19.64,12.1,14.24,1.14,5.69,1.35,0.57,9981.0,269.0,0.57,01:04,0.14,00:08,29%,1573.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,2874,7242.0,15.22,9.89,972.0,,5.07,9.77,2.09,10209.0,2320.0,3.55,00:31,0.06,01:04,23%,4.31,4.06,70%,384.0,63%,3606.0,20.88,2.8,2203.0,9.79,6.29,12.59,2.8,11571.0,2996.0,4.5,00:57,0.2,02:57,35%,2.8,81%,3.7,1191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,3015,21604.0,14.08,9.97,1346.0,,5.94,10.13,1.62,9350.0,2164.0,5.11,01:09,0.19,01:21,15%,6.59,3.57,61%,356.0,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,3363,97252.0,14.0,9.37,974.0,,5.78,9.76,1.65,9592.0,2014.0,3.99,01:07,0.09,01:11,18%,6.39,3.27,62%,310.0,58%,28859.0,18.05,3.09,2562.0,8.23,5.56,10.06,2.37,10709.0,2725.0,4.59,01:07,0.14,01:09,31%,3.09,74%,4.01,995.0,14410.0,22.81,4.93,791.0,,6.7,11.29,2.48,7002.0,2725.0,4.66,01:20,0.31,00:16,,1212.0,1396.0,26%,72050.0,10.92,10.92,1895.0,10.7,5.89,14.31,2.52,7349.0,3511.0,6.12,01:22,0.2,01:04,28%,11.32,1421.0,72055.0,17.44,13.82,18.01,0.82,5.11,0.44,0.22,9147.0,112.0,0.1,00:49,0.08,00:08,30%,1925.0,5.73,32454,17.16,,1241,,5.12,21.37,4.52,10117,5151,9.71,01:03,0.47,00:51,,1353,5.52,50%,1307,50446.0,20.14,14.2,2801.0,7.44,4.98,12.67,3.85,6978.0,3901.0,5.67,01:09,0.53,00:22,24%,3236.0
1075,2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,12.97,,812,,6.99,15.83,2.57,8176,5243,6.7,01:21,0.29,00:14,,1865,6.42,35%,883,,,,,,,,,,,,,,,,
1076,2792,14409.0,13.26,10.88,1855.0,,6.94,13.15,3.05,8406.0,3218.0,6.21,01:19,0.37,01:12,27%,5.36,4.04,63%,479.0,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2296,7217.0,10.85,7.28,1135.0,,6.12,7.43,1.53,10280.0,1882.0,2.55,00:49,0.15,00:35,18%,2.55,3.35,63%,409.0,63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3601.0,20.3,21.99,4590.0,13.07,4.31,19.07,7.38,6748.0,5920.0,7.69,01:01,1.23,00:45,31%,1497.0
1078,2674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2935,32450.0,13.79,8.58,1330.0,,6.0,9.65,2.02,8733.0,2350.0,3.44,00:44,0.3,00:56,18%,4.44,3.21,61%,324.0,50%,10854.0,17.34,1.9,1662.0,10.35,7.24,8.97,3.58,9378.0,3029.0,3.23,00:29,0.47,01:02,38%,1.9,68%,3.41,1176.0,,,,,,,,,,,,,,,,,,,7208.0,11.4,11.19,2145.0,14.07,8.65,16.96,3.52,7140.0,4303.0,6.75,01:22,0.49,01:18,29%,11.68,1691.0,104417.0,23.09,13.92,25.77,0.73,4.95,0.65,0.27,9265.0,134.0,0.18,00:28,0.07,00:05,29%,1469.0,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1834,3608.0,11.15,7.05,1029.0,,7.05,9.54,1.76,6747.0,3399.0,5.58,00:59,0.15,00:50,31%,4.7,2.35,62%,410.0,56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,631,7252.0,10.32,7.16,1031.0,,6.08,11.4,2.54,5079.0,2582.0,3.62,00:29,0.23,00:40,23%,4.08,1.69,50%,184.0,47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2523,3653.0,14.66,11.61,1016.0,,5.81,10.31,3.19,8022.0,2247.0,3.77,00:47,0.15,00:36,11%,5.37,5.23,46%,478.0,39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61203.0,20.4,14.81,30.02,0.49,5.56,0.29,0.07,9397.0,78.83,0.11,00:52,0.01,00:14,33%,1894.0,4.06,28847,17.22,,562,,6.68,13.52,1.69,11302,2811,7.71,01:37,0.08,00:16,,1894,3.49,51%,1342,,,,,,,,,,,,,,,,
1088,2464,7216.0,14.91,10.25,979.0,,4.47,10.9,2.1,10828.0,2312.0,3.81,00:33,0.2,01:16,18%,5.06,4.33,65%,296.0,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2377,7252.0,11.56,7.07,1410.0,,6.33,7.58,1.4,8365.0,2004.0,3.9,01:23,,00:18,16%,4.78,2.36,61%,440.0,54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,2367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
