,rating,dVa_timePlayed,dVa_barrierDamageDoneAvgPer10Min,dVa_criticalHitsAvgPer10Min,dVa_deathsAvgPer10Min,dVa_eliminationsAvgPer10Min,dVa_finalBlowsAvgPer10Min,dVa_heroDamageDoneAvgPer10Min,dVa_objectiveKillsAvgPer10Min,dVa_objectiveTimeAvgPer10Min,dVa_soloKillsAvgPer10Min,dVa_timeSpentOnFireAvgPer10Min,dVa_weaponAccuracy,dVa_damageBlockedAvgPer10Min,dVa_mechsCalledAvgPer10Min,dVa_selfDestructKillsAvgPer10Min,orisa_timePlayed,orisa_barrierDamageDoneAvgPer10Min,orisa_criticalHitsAvgPer10Min,orisa_deathsAvgPer10Min,orisa_eliminationsAvgPer10Min,orisa_finalBlowsAvgPer10Min,orisa_heroDamageDoneAvgPer10Min,orisa_objectiveKillsAvgPer10Min,orisa_objectiveTimeAvgPer10Min,orisa_soloKillsAvgPer10Min,orisa_timeSpentOnFireAvgPer10Min,orisa_weaponAccuracy,orisa_damageBlockedAvgPer10Min,orisa_superchargerAssistsAvgPer10Min,reinhardt_timePlayed,reinhardt_barrierDamageDoneAvgPer10Min,reinhardt_criticalHitsAvgPer10Min,reinhardt_deathsAvgPer10Min,reinhardt_eliminationsAvgPer10Min,reinhardt_finalBlowsAvgPer10Min,reinhardt_heroDamageDoneAvgPer10Min,reinhardt_objectiveKillsAvgPer10Min,reinhardt_objectiveTimeAvgPer10Min,reinhardt_soloKillsAvgPer10Min,reinhardt_timeSpentOnFireAvgPer10Min,reinhardt_weaponAccuracy,reinhardt_chargeKillsAvgPer10Min,reinhardt_damageBlockedAvgPer10Min,reinhardt_earthshatterKillsAvgPer10Min,reinhardt_fireStrikeKillsAvgPer10Min,roadhog_timePlayed,roadhog_barrierDamageDoneAvgPer10Min,roadhog_criticalHitsAvgPer10Min,roadhog_deathsAvgPer10Min,roadhog_eliminationsAvgPer10Min,roadhog_finalBlowsAvgPer10Min,roadhog_heroDamageDoneAvgPer10Min,roadhog_objectiveKillsAvgPer10Min,roadhog_objectiveTimeAvgPer10Min,roadhog_soloKillsAvgPer10Min,roadhog_timeSpentOnFireAvgPer10Min,roadhog_weaponAccuracy,roadhog_enemiesHookedAvgPer10Min,roadhog_hookAccuracy,roadhog_selfHealingAvgPer10Min,roadhog_wholeHogKillsAvgPer10Min,sigma_timePlayed,sigma_barrierDamageDoneAvgPer10Min,sigma_criticalHitsAvgPer10Min,sigma_deathsAvgPer10Min,sigma_eliminationsAvgPer10Min,sigma_finalBlowsAvgPer10Min,sigma_heroDamageDoneAvgPer10Min,sigma_objectiveKillsAvgPer10Min,sigma_objectiveTimeAvgPer10Min,sigma_soloKillsAvgPer10Min,sigma_timeSpentOnFireAvgPer10Min,sigma_weaponAccuracy,sigma_accretionKillsAvgPer10Min,sigma_damageAbsorbedAvgPer10Min,sigma_damageBlockedAvgPer10Min,sigma_graviticFluxKillsAvgPer10Min,winston_timePlayed,winston_barrierDamageDoneAvgPer10Min,winston_criticalHitsAvgPer10Min,winston_deathsAvgPer10Min,winston_eliminationsAvgPer10Min,winston_finalBlowsAvgPer10Min,winston_heroDamageDoneAvgPer10Min,winston_objectiveKillsAvgPer10Min,winston_objectiveTimeAvgPer10Min,winston_soloKillsAvgPer10Min,winston_timeSpentOnFireAvgPer10Min,winston_weaponAccuracy,winston_damageBlockedAvgPer10Min,winston_jumpPackKillsAvgPer10Min,winston_playersKnockedBackAvgPer10Min,winston_primalRageKillsAvgPer10Min,winston_primalRageMeleeAccuracy,winston_teslaCannonAccuracy,wreckingBall_timePlayed,wreckingBall_barrierDamageDoneAvgPer10Min,wreckingBall_criticalHitsAvgPer10Min,wreckingBall_deathsAvgPer10Min,wreckingBall_eliminationsAvgPer10Min,wreckingBall_finalBlowsAvgPer10Min,wreckingBall_heroDamageDoneAvgPer10Min,wreckingBall_objectiveKillsAvgPer10Min,wreckingBall_objectiveTimeAvgPer10Min,wreckingBall_soloKillsAvgPer10Min,wreckingBall_timeSpentOnFireAvgPer10Min,wreckingBall_weaponAccuracy,wreckingBall_grapplingClawKillsAvgPer10Min,wreckingBall_minefieldKillsAvgPer10Min,wreckingBall_piledriverKillsAvgPer10Min,wreckingBall_playersKnockedBackAvgPer10Min,zarya_timePlayed,zarya_barrierDamageDoneAvgPer10Min,zarya_criticalHitsAvgPer10Min,zarya_deathsAvgPer10Min,zarya_eliminationsAvgPer10Min,zarya_finalBlowsAvgPer10Min,zarya_heroDamageDoneAvgPer10Min,zarya_objectiveKillsAvgPer10Min,zarya_objectiveTimeAvgPer10Min,zarya_soloKillsAvgPer10Min,zarya_timeSpentOnFireAvgPer10Min,zarya_weaponAccuracy,zarya_averageEnergy,zarya_damageBlockedAvgPer10Min,zarya_gravitonSurgeKillsAvgPer10Min,zarya_highEnergyKillsAvgPer10Min,zarya_primaryFireAccuracy
417,1721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652,3481,,6.9,20.37,9.53,7774,10.68,01:52,1.15,01:55,48%,30%,4632,3.45,9.86,47%
419,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,1379,,9.68,16.3,8.55,6557,5.49,01:43,1.45,01:08,,4.2,19650,3.39,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2327,,,,,,,,,,,,,,,,3642.0,7425.0,,8.11,14.54,3.09,5836.0,8.88,02:24,,00:27,26%,16411.0,9.52,7230,1927,,7.62,15.43,7.37,7103,6.16,02:23,0.7,00:43,,2.54,13678,2.29,3.75,,,,,,,,,,,,,,,,,3609.0,4556.0,,6.66,14.83,3.63,6939.0,7.36,01:57,0.1,00:19,,1.92,2007.0,10945.0,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,3133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645,2617,,6.98,17.31,6.69,7991,7.56,02:16,0.44,01:13,,2.04,19883,4.07,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,2965,,6.11,19.93,11.12,8235,10.11,02:28,0.5,01:20,,3.2,15873,3.51,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,4067,,4.56,16.99,5.66,7028,8.25,01:22,0.12,00:59,38%,40%,5075,3.82,9.23,40%
428,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,6384,,5.66,17.87,5.99,8369,9.84,01:54,0.45,00:50,37%,44%,5896,3.17,13.23,44%
429,2491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7255,2167,,7.76,16.27,9.39,7471,4.83,01:15,1.36,00:49,,5.24,14698,3.34,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7253.0,2249.0,,5.44,20.34,8.65,7724.0,6.33,01:20,2.0,00:12,39%,7.21,2.56,6.17,85.43,,,,,,,,,,,,,,,,,
431,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10848,2797,,8.74,14.57,7.1,7525,6.41,01:15,0.58,00:32,,3.65,13834,3.55,4.71,7206,4072,102,7.22,15.1,6.2,6220,5.4,01:02,1.53,00:27,30%,15.46,49%,3853,2.84,,,,,,,,,,,,,,,,,7249,1521,,7.42,20.95,6.8,7888,5.73,01:30,1.45,00:18,,14282,7.49,57.56,3.06,42%,70%,21623.0,2407.0,,6.82,17.7,6.59,7400.0,6.36,01:43,0.99,00:09,35%,7.71,2.46,5.78,81.29,7205,3974,,7.17,17.24,5.79,7251,6.66,01:31,0.14,00:33,38%,36%,6026,2.46,9.7,46%
432,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10810,1975,,6.21,16.29,8.06,7073,6.09,01:49,0.76,00:50,,4.53,18670,2.73,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,1406,,7.03,19.15,6.62,6966,7.03,01:36,1.43,00:18,,14272,7.54,72.84,2.34,44%,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14406.0,2093.0,,5.89,21.14,8.58,7480.0,6.6,01:03,2.05,00:24,37%,8.28,3.3,7.1,73.95,,,,,,,,,,,,,,,,,
437,2422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2429,7244,4679,255,5.42,22.54,8.56,6824,5.36,01:04,1.11,00:19,25%,6469,4.19,2.5,,,,,,,,,,,,,,,3623,2632,,8.11,17.39,8.28,7425,6.46,01:44,,00:29,,3.81,13420,2.82,6.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14437,3175,,7.23,22.99,7.5,7293,9.46,01:39,0.55,01:16,41%,36%,5673,3.61,14.42,41%
439,3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7204,5108,,5.18,22.76,9.12,8792,7.95,01:27,0.36,01:11,49%,45%,6112,4.52,14.74,44%
440,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86427,3317,,8.44,16.55,7.68,8021,5.92,01:35,0.48,00:52,,2.37,17293,2.8,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,1467,,8.52,20.37,7.65,6919,5.43,01:26,0.49,00:52,,15131,7.53,60.74,3.21,55%,67%,32426.0,2105.0,,8.12,17.6,6.19,7333.0,7.54,01:46,0.9,00:10,40%,7.72,2.06,5.93,82.88,18017,5716,,7.05,21.41,6.9,8189,9.16,01:17,0.46,01:15,40%,40%,6217,3.68,14.14,45%
441,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7229,1958,,8.11,13.01,6.92,6250,5.35,01:38,0.59,00:36,,3.57,14019,3.05,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,4032,,6.37,13.58,3.69,6567,7.48,01:21,0.28,00:10,33%,33%,5189,1.94,6.1,36%
442,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611,2168,,5.39,19.68,9.7,8672,8.22,02:08,1.08,00:42,,4.85,11508,3.1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10814,4637,,4.92,28.95,12.98,9552,12.4,01:24,1.74,02:36,29%,48%,5890,3.96,21.67,46%
443,2156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623.0,2717.0,,3.88,22.75,11.5,9226.0,8.53,01:37,3.1,00:48,38%,8.53,3.62,5.82,88.4,,,,,,,,,,,,,,,,,
445,3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654.0,6360.0,,4.76,24.3,6.73,9970.0,9.85,01:15,0.33,01:27,,6.4,2739.0,13047273.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.0,4495.0,,5.22,23.3,8.58,8819.0,10.2,01:26,0.23,01:58,,4.87,1926.0,11068291.0,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14413,4911,,5.13,26.44,9.52,8162,10.33,01:20,0.75,01:28,34%,44%,5755,5.2,18.08,43%
448,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,5366,,6.77,22.61,8.91,8056,6.77,01:09,1.16,02:16,49%,42%,6779,5.78,17.66,44%
449,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7209,4329,133,4.02,20.95,9.15,6776,7.27,01:25,2.14,01:01,30%,19.14,49%,3871,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.0,3032.0,,7.4,16.75,8.14,7737.0,7.59,02:05,0.93,00:10,43%,5.46,3.15,4.35,82.18,3646,3933,,5.89,22.31,7.33,7685,10.69,02:18,0.34,00:49,44%,30%,4978,3.37,10.1,43%
450,1413,3609,7375,195,6.79,23.06,6.49,5938,8.23,02:00,1.34,00:36,19%,2738,3.5,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651.0,2826.0,,4.53,29.1,11.81,8251.0,9.47,01:41,1.92,00:42,39%,10.3,3.98,9.34,78.94,,,,,,,,,,,,,,,,,
452,1486,3653,4357,312,5.34,25.1,8.28,7433,9.48,01:13,2.0,00:32,19%,6544,4.94,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.0,5412.0,,6.08,22.29,8.2,8738.0,12.25,02:01,0.64,01:07,,3.87,2156.0,9641.0,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3646,4739,,7.41,23.31,7.41,9048,9.26,01:28,0.62,01:08,49%,36%,5567,3.4,12.51,37%
453,2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7204,3210,,7.69,22.29,10.79,9824,7.85,01:32,1.11,02:10,,3.49,14602,4.52,9.2,3655,4609,112,7.55,18.55,9.36,5376,5.91,00:46,1.81,00:18,23%,13.13,43%,3597,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2220,7248,4474,191,7.0,19.89,7.27,5630,5.97,01:27,1.3,00:29,24%,5141,3.64,1.51,,,,,,,,,,,,,,,154832,2747,,7.98,17.4,8.84,7964,7.44,01:45,0.54,00:56,,3.36,14013,3.5,7.01,39613,5675,97.05,6.65,17.88,7.37,5718,7.01,01:06,1.05,00:19,22%,15.48,47%,3397,2.61,3645.0,3469.0,,6.74,16.11,5.62,7469.0,7.77,01:44,0.84,00:50,,4.03,2265.0,11163.0,2.15,3647,1123,,7.76,19.62,6.9,5834,7.98,01:50,1.08,00:27,,10809,5.07,33.41,1.94,47%,61%,,,,,,,,,,,,,,,,,25200,4595,,6.71,18.78,5.21,6224,8.34,01:23,0.46,00:39,38%,35%,5559,3.25,11.46,38%
455,3297,3615,3537,199,5.87,26.71,6.98,7204,7.54,01:26,0.66,00:10,23%,6846,4.21,1.77,,,,,,,,,,,,,,,68417,2992,,8.19,18.63,9.57,8505,6.36,01:28,0.63,01:11,,3.97,16082,3.84,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,1572,,,,,,,,,,,,,,,,3610.0,5315.0,,7.18,19.53,5.87,6460.0,11.12,01:41,0.26,00:36,31%,12865.0,10.95,3653,1664,,10.11,12.49,6.15,5772,5.75,02:33,0.59,00:30,,3.47,12340,2.18,4.16,3637,3625,128,7.77,18.29,9.91,5498,6.4,01:44,2.29,00:41,29%,17.52,57%,2528,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10816,2888,,6.4,18.84,7.08,6588,10.43,01:45,0.74,00:31,38%,31%,4833,2.71,10.13,45%
457,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10828,2394,,6.29,17.55,8.45,8027,6.29,01:13,0.74,00:34,,3.1,15085,3.49,6.0,7237,4922,141,5.43,18.42,10.26,6963,6.88,01:21,1.51,00:50,26%,16.79,44%,4186,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14437,2503,,6.94,15.73,7.49,7593,6.35,02:05,0.35,00:51,,3.23,15767,3.23,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10802,2816,,8.5,15.4,7.0,7477,8.02,02:06,0.21,00:31,,1.39,13999,2.14,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,4341,,7.05,18.35,4.98,6783,9.36,01:23,0.36,00:43,43%,36%,5669,2.31,11.42,39%
461,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3601,1594,,5.71,25.7,9.36,8786,6.82,01:32,2.22,01:26,,11804,10.63,75.37,2.54,42%,65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10823,3434,,5.9,24.33,12.43,11760,9.55,01:49,0.62,02:24,,4.85,15757,4.99,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611,1772,,3.89,36.05,14.98,9402,11.76,01:21,1.35,02:49,,11591,16.33,96.21,3.55,53%,71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7205,5131,,7.2,17.52,4.8,7226,7.6,01:32,0.47,00:46,37%,38%,5957,2.86,10.46,43%
464,2961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,1806,,6.65,28.9,15.2,9537,6.46,01:07,2.09,02:25,,14076,12.81,85.12,3.08,58%,68%,,,,,,,,,,,,,,,,,14422,5877,,5.68,33.02,14.56,11999,10.47,00:58,1.92,03:44,55%,53%,7044,7.04,25.69,43%
466,2433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14446,1489,,8.4,19.95,6.68,7168,7.0,01:24,0.52,00:16,,13840,6.12,51.12,1.68,51%,71%,,,,,,,,,,,,,,,,,18058,5146,,7.29,20.03,6.81,7124,7.88,01:13,0.51,00:51,47%,45%,6547,3.84,14.52,42%
468,3025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3601,2769,,7.66,18.99,9.11,9316,6.89,01:34,0.67,01:23,,3.78,13819,3.11,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,3424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10807,3327,,7.21,17.2,8.23,8531,6.19,02:09,0.31,00:42,,3.89,17467,3.58,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1481,7238,5980,180,4.71,21.73,6.16,5681,8.45,02:08,0.91,00:19,19%,5532,4.71,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,4215,,6.97,12.32,2.79,3904,8.25,01:59,0.23,00:02,31%,34%,5281,1.28,6.16,20%
475,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10821,3038,,7.76,20.52,10.89,8943,7.11,01:58,0.86,01:52,,3.38,14462,3.78,8.97,7216,3965,129,7.09,17.64,9.92,6756,6.53,00:54,1.44,00:36,31%,15.95,48%,3626,2.57,3613.0,4287.0,,6.13,20.78,6.96,9387.0,9.98,01:32,0.55,01:26,,4.94,1626.0,10793.0,3.57,3624,1233,,6.89,26.45,10.42,7775,6.73,01:10,1.92,00:50,,12296,10.9,67.32,3.53,55%,67%,7233.0,1732.0,,7.23,20.66,8.56,6502.0,6.71,01:22,2.73,00:17,33%,6.79,2.66,7.82,67.28,3625,5814,,5.35,22.63,9.08,8459,8.46,01:32,1.12,01:15,42%,49%,6435,3.61,16.79,39%
476,4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605.0,1140.0,,7.05,20.18,6.47,7053.0,6.96,01:14,1.96,00:06,41%,6.47,1.37,5.39,57.99,,,,,,,,,,,,,,,,,
477,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
